,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia-Herzegovina,Botswana,Brazil,Burkina Faso,Burundi,Cambodia (Kampuchea),Cameroon,Canada,Central African Republic,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,DR Congo (Zaire),Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Ivory Coast,Jamaica,Jordan,Kenya,Kingdom of eSwatini (Swaziland),Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,"Macedonia, FYR",Madagascar (Malagasy),Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar (Burma),Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Qatar,Romania,Russia (Soviet Union),Rwanda,Saudi Arabia,Senegal,Serbia (Yugoslavia),Sierra Leone,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen (North Yemen),Zambia,Zimbabwe (Rhodesia)
1995-11-30,442.5,0,144.06135531135533,8.563186813186812,0,0.0,0,0,0.0,0,0.0,0,0,0,0,5.06043956043956,0,0,0.0,17.0,16.0,0.0,0,0.0,0.0,0.0,37.67590027700831,0,0.0,0.0,0.0,0.0,0,12.0,0.0,0.0,2.0604395604395607,0,0,0.0,0,0,0.16483516483516486,0,0.0,0,0.0,0,74.8021978021978,1.0,20.0,29.0,3.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,6.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.6213017751479291,5.0,0,0.0,54.0,0.0,0.0,186.28571428571428,0.0,41.519290123456784,0,0.0,0,0.0,0,963.0,268.2967032967033,0,0.0,23.481397006414824,0.0,0.0,0,0.0,0.0,54.0,8.666666666666666,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1995-12-31,144.5,0,247.64395604395605,21.54029304029304,0,0.0,0,0,0.0,0,1.0,0,0,0,0,8.129120879120878,0,0,0.0,46.5,16.0,0.0,0,0.0,0.0,0.0,46.89750692520775,0,0.0,0.0,0.0,0.0,0,8.0,0.0,0.0,14.52912087912088,0,0,0.0,0,0,1.1703296703296702,0,0.0,0,0.0,0,36.395604395604394,0.0,0.0,1.0,1.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,16.0,0,26.642011834319526,0.0,0,0.0,549.6666666666666,0.0,0.0,4.3428571428571425,0.0,397.31371332080874,0,15.0,0,0.0,7,322.0,609.0494505494505,0,0.0,4.0,0.0,0.0,0,0.0,0.0,67.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1996-01-31,102.5,0,218.06406774887856,1.9534246575342467,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,62.857142857142854,93.75595238095238,0.0,0,0.0,0.0,0.0,93.0054794520548,0,0.0,0.0,0.0,3.3972602739726026,0,4.0,0.0,0.0,28.3027397260274,0,0,0.0,0,0,5.1000000000000005,0,0.0,0,0.0,0,140.41213427047003,15.0,0.0,2.0,4.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,6.16986301369863,0.0,0,0,0.0,0.0,0.0,12.0,0.0,1.5,0,0.9185185185185185,12.0,0,0.0,516.8333333333334,0.0,0.0,0.0,0.0,97.18747697974219,0,22.0,0,0.0,0,67.5,2068.666666666667,0,0.0,298.4521825396825,0.0,0.0,0,0.0,0.0,69.0,0.4246575342465753,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1996-02-29,139.0,0,158.51746122744552,1.8273972602739728,0,0.0,0,0,2.0,0,3.0,0,0,0,0,0.0,0,0,0.0,43.333333333333336,151.47619047619048,10.0,0,0.0,0.0,0.0,56.843835616438355,0,0.0,0.0,0.0,3.1780821917808217,0,21.0,0.0,0.0,2.6219178082191776,0,0,0.0,0,0,2.9000000000000004,0,0.0,0,0.0,0,105.01457722076229,0.0,0.0,1.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,5.5,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,10.158904109589042,0.0,8,0,0.0,8.0,0.0,15.0,0.0,5.0,0,16.85925925925926,14.0,0,0.0,98.5,0.0,0.0,0.0,0.0,61.444198895027625,0,0.0,0,0.0,2,94.0,126.73118279569891,0,0.0,397.262996031746,0.0,0.0,0,0.0,0.0,18.0,147.39726027397262,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1996-03-31,158.5,0,106.13073441554522,1.9534246575342467,0,0.0,0,0,1.0,0,0.0,0,0,0,0,0.0,0,0,0.0,18.75,529.5,0.0,0,0.0,0.0,0.0,112.0054794520548,0,0.0,0.0,0.0,3.3972602739726026,0,0.0,0.0,2.0,2.8027397260273967,0,0,0.0,0,0,3.1,0,0.0,0,0.0,0,174.41213427047003,0.0,0.0,4.0,5.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,8.0,0,0.0,0.0,0.0,0,0,0.0,0,0,6.0,0.0,0.0,0.0,89.66986301369863,0.0,5,0,0.0,0.0,0.0,7.0,0.0,13.222222222222223,0,14.91851851851852,30.0,0,0.0,1134.075,0.0,0.0,0.0,0.0,105.58747697974219,0,0.0,0,0.0,1,270.0,0.0,0,0.0,383.18551587301585,0.0,0.0,0,0.0,0.0,52.0,47.59132420091324,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1996-04-30,510.24137931034477,0,120.94909782149539,1.8904109589041098,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,17.0,63.16666666666667,27.923076923076923,0,0.0,0.0,0.0,141.42465753424656,0,0.0,0.0,0.0,3.287671232876712,0,7.0,0.0,0.0,2.7123287671232874,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,111.63726878909443,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,47.095238095238095,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,12.164383561643836,0.0,0,0,0.0,0.0,0.0,3.0,0.0,6.038461538461538,0,4.888888888888888,58.53846153846154,0,0.0,393.57142857142856,0.0,0.0,0.0,0.0,66.32158506382169,0,0.0,0,0.0,0,361.0,25.0,0,0.0,282.6190476190476,0.0,0.0,0,0.0,0.0,583.0,79.41095890410959,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1996-05-31,242.49726775956285,0,97.13073441554523,3.9534246575342467,0,0.0,0,0,4.0,0,1.0,0,0,0,0,0.0,0,0,0.0,55.0,0.0,26.923076923076923,0,0.0,0.0,0.0,67.0054794520548,0,0.0,0.0,0.0,3.3972602739726026,0,3.0,0.0,0.0,2.8027397260273967,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,87.99039514003526,0.0,0.0,29.333333333333336,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,6.666666666666666,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,8.169863013698631,0.0,4,0,0.0,0.0,0.0,6.0,0.0,0.0,0,0.4444444444444445,15.0,0,0.0,454.0,0.0,0.0,0.0,0.0,36.25414364640884,0,0.0,0,0.0,1,103.0,55.0,0,0.0,546.2090814467863,0.0,0.0,0,0.0,0.0,323.6904761904762,110.42465753424658,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1996-06-30,181.49735589635114,0,141.7824311548287,3.5570776255707766,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,35.0,0.0,0.0,0,0.0,0.0,0.0,48.42465753424658,0,0.0,0.0,0.0,3.287671232876712,0,5.0,0.0,0.0,2.7123287671232874,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,46.84016733981907,0.0,3.4285714285714284,19.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,7.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0967741935483871,0.0,0.0,0.0,0.1643835616438356,0.0,2,0,0.0,3.0,0.0,0.0,0.0,26.0,0,0.0,0.0,0,0.0,47.75,0.0,0.0,0.0,0.0,37.45686357841055,0,14.0,0,0.0,0,67.0,0.0,0,0.0,630.4797033567525,0.0,0.0,0,0.0,0.0,637.0,32.577625570776256,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1996-07-31,186.7682355014983,0,76.13073441554523,2.620091324200913,0,0.0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0,0.0,62.0,0.0,0.0,0,0.0,0.0,0.0,64.71976516634051,0,0.0,0.0,0.0,3.3972602739726026,0,3.0,0.0,0.0,4.802739726027396,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,45.99039514003526,1.0,40.0,7.071428571428571,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0,0.0,0,0,2.0,0.0,0.0,0.0,1.16986301369863,0.0,2,0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,0,2.0,4.0,0,0.0,142.57142857142856,66.0,0.0,3.0,0.0,4.451282051282051,0,78.0,0,0.0,0,2533.0,5.0,0,0.0,316.1137132448608,0.0,0.0,0,0.0,0.0,321.0,86.3477344573235,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1996-08-31,105.74726775956285,0,85.15422927604449,1.9534246575342467,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,221.0054794520548,0,0.0,0.0,0.0,3.3972602739726026,0,9.0,0.0,0.0,2.8027397260273967,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,56.99039514003526,1.0,0.0,306.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0,0,0.0,0,0,27.0,0.0,0.0,0.0,0.16986301369863013,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,7.0,0,0.0,851.5350877192982,28.0,0.0,0.0,0.0,16.384615384615383,0,327.0,0,0.0,0,291.0,0.0,0,0.0,36.0,0.0,0.0,0,0.0,0.0,517.1083333333333,145.5631190727081,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1996-09-30,660.0,0,22.493150684931507,1.8904109589041098,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,77.5,0.0,0.0,0,0.0,0.0,0.0,243.4246575342466,0,0.0,0.0,0.0,3.287671232876712,0,11.0,0.0,0.0,2.7123287671232874,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,37.00683400648573,0.0,11.0,22.0,66.03448275862068,0,0.0,0,0,0.0,0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.967741935483871,0.0,0.0,0.0,6.164383561643836,0.0,2,0,0.0,0.0,0.0,1.0,0.0,18.0,0,17.445812807881772,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0,13.0,0,0.0,0,786.5,24.0,0,0.0,6.0,0.0,0.0,0,0.0,0.0,821.9666666666667,7.410958904109589,0.0,0,1.0,0,0.0,0.0,0.0,0,0
1996-10-31,663.25,0,81.17625570776256,1.9534246575342467,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,25.0,4.0,0.0,0,0.0,0.0,0.0,126.0054794520548,0,0.0,0.0,0.0,372.3972602739726,0,14.0,0.0,0.0,2.8027397260273967,0,0,0.0,0,0,1.0,0,0.0,0,0.0,0,66.38599953563966,1.5,0.0,10.333333333333332,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0,0.0,0,0,7.0,0.0,0.0,0.0,34.16986301369863,0.0,3,0,0.0,0.0,0.0,0.0,0.0,1.5,0,21.714285714285715,55.5,0,0.0,0.0,0.0,0.0,0.0,2.0,46.25254237288135,0,1.0,0,0.0,0,74.0,18.0,0,0.0,20.0,0.0,0.0,0,0.0,0.0,406.0,24.51256962215866,0.0,0,1.0,0,0.0,0.0,0.0,0,0
1996-11-30,952.5,0,26.15981735159817,1.8904109589041098,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,72.0,5.833333333333334,0.0,0,0.0,0.0,0.0,104.42465753424658,0,0.0,0.0,0.0,678.9543378995434,0,5.0,0.0,0.0,2.7123287671232874,0,0,0.0,0,0,1.0344827586206897,0,0.0,0,0.0,0,49.30903180868354,0.0,0.0,38.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.967741935483871,0.0,0.0,0.0,54.31822971548999,0.0,6,0,0.0,0.0,0.0,5.0,0.0,11.0,0,8.0,7.0,0,0.0,1.0,0.0,0.0,0.0,0.0,159.15604909409703,0,9.0,0,0.0,0,11.0,11.0,0,0.0,18.0,0.0,0.0,0,0.0,0.0,298.16666666666663,356.30953159578576,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1996-12-31,73.0,0,92.50958904109588,5.953424657534247,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,114.0,0.0,0.0,0,0.0,0.0,0.0,57.00547945205479,0,0.0,0.0,0.0,998.3972602739726,0,3.0,0.0,12.4,2.8027397260273967,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,55.2927791966566,1.1666666666666665,0.0,184.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0.0,0.0,0.0,44.55447839831402,0.0,8,0,0.0,6.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.285714285714286,0,198.0,0,0.0,0,111.0,50.0,0,0.0,47.0,0.0,0.0,0,0.0,0.0,89.5,176.51256962215865,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1997-01-31,69.0,0,8.0,3.7472527472527473,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,19.833333333333332,4.0,0.0,0,0.0,0.0,0.0,43.666666666666664,0,0.0,0.0,0.0,3167.957575757576,0,5.0,0.0,1.3777777777777778,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,37.0,0.0,21.132569558101473,149.0,0.31313131313131315,0,0.0,0,0,0.0,0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.25,0.0,0.0,0.0,50.44361602982293,0.0,10,0,0.0,0.0,0.0,0.0,0.0,2.0,0,3.875,37.0,0,0.0,0.0,15.0,0.0,2.0,3.0,5.166666666666667,0,0.0,0,0.0,1,452.0,715.4444444444445,0,0.0,0.0,0.0,0.0,0,0.0,0.0,310.0,130.03333333333333,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1997-02-28,230.66666666666669,0,285.5,7.384615384615384,0,0.0,0,0,0.0,0,4.0,0,0,0,0,0.0,0,0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,101.0,0,0.0,0.0,0.0,1178.5511363636363,0,3.0,0.0,1.2444444444444445,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,12.355555555555556,0.0,4.085106382978723,0.0,0.2828282828282829,0,0.0,0,0,0.0,0,0.0,0.0,0.0,10.0,0,0.0,0.0,0.0,0,0,0.0,0,0,5.0,0.0,0.0,0.0,102.97864243553899,0.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.5,22.5,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0,0.0,3,43.0,75.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,2.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0
1997-03-31,346.0833333333333,0,176.0,5.872252747252747,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,115.0,0.0,0.0,0,0.0,0.0,0.0,111.33333333333333,0,0.0,0.0,0.0,304.3236987818383,0,0.0,0.0,12.744444444444444,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,152.97049808429117,6.0,0.0,0.0,0.31313131313131315,0,0.0,0,0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,21.62162162162162,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.875,18.0,0,0.0,0.0,7.0,0.0,32.0,0.0,14.0,0,0.0,0,0.0,0,200.0,1119.5714285714287,0,0.0,0.0,0.0,0.0,0,0.0,0.0,218.75,4.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1997-04-30,287.5,0,59.0,3.6263736263736264,0,0.0,0,0,32.66666666666667,0,0.0,0,0,0,0,0.0,0,0,0.0,73.16666666666667,0.0,0.0,0,0.0,0.0,0.0,20.333333333333332,0,0.0,0.0,0.0,34.44573643410853,0,3.0,0.0,13.333333333333332,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,56.666666666666664,6.0,0.0,0.0,0.10101010101010102,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,23.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.75,78.08333333333333,0,0.0,2.0,12.0,0.0,0.0,0.0,3.0,0,0.0,0,0.0,1,62.5,302.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,388.5,72.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1997-05-31,2027.4868421052631,0,181.0,3.7472527472527473,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,136.0,0.0,0.0,0,0.0,0.0,0.0,14.0,0,0.0,0.0,0.0,547.2883720930233,0,0.0,0.0,1.3777777777777778,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,67.3111111111111,23.0,0.0,819.4758620689655,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,10.0,0,0.0,0.0,0.0,0,0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,9.5,0,4.875,18.0,0,0.0,0.0,63.0,0.0,0.0,0.0,88.5,0,0.0,0,0.0,1,121.0,710.76,0,0.0,0.0,0.0,0.0,0,0.0,0.0,462.38095238095235,17.8125,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1997-06-30,1085.342105263158,0,47.0,3.6263736263736264,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,28.0,0.0,0.0,0,0.0,0.0,0.0,89.0,0,3057.9014490108766,0.0,0.0,0.27906976744186046,0,8.0,0.0,1.3333333333333335,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,142.0,1.0,0.0,65.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,24.166666666666668,0.0,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.75,99.62626262626263,0,0.0,0.0,1.0,0.0,0.0,0.0,96.06896551724138,0,0.0,0,0.0,0,426.0,49.52,0,0.0,23.666666666666668,0.0,0.0,0,0.0,0.0,348.42857142857144,52.5,0.0,0,2.0,0,0.0,0.0,0.0,0,0
1997-07-31,741.1535087719299,0,93.28571428571428,3.7472527472527473,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,125.0,0.0,0,0.0,0.0,0.0,60.0,0,2249.707496897584,0.0,0.0,0.28837209302325584,0,10.0,0.0,0.0,3.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,73.0,5.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,15.0,0.0,3,0,0.0,0.0,0.0,3.0,0.0,0.0,0,10.875,29.363636363636363,0,0.0,9.0,163.9,0.0,2.0,0.0,139.5952380952381,0,0.0,0,0.0,1,105.0,74.0,0,0.0,12.4,0.0,0.0,0,0.0,0.0,235.7797619047619,85.28095238095239,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1997-08-31,690.4868421052631,0,97.0,3.7472527472527473,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,34.0,137.37619047619046,0.0,0,0.0,0.0,0.0,78.0,0,2312.707496897584,0.0,0.0,0.28837209302325584,0,5.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,192.5,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,14.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8.666666666666666,0.0,0.0,0,7.375,2.0,0,0.0,0.0,19.0,0.0,61.0,0.0,58.81428571428571,0,0.0,0,0.0,0,566.0,452.0,0,0.0,30.0,0.0,1.0,0,0.0,0.0,297.0,69.6923076923077,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1997-09-30,920.8421052631579,0,295.11904761904765,3.6263736263736264,0,0.0,0,0,1.0,0,0.0,0,0,4,0,0.0,0,0,0.0,69.66666666666667,92.57142857142857,0.0,0,0.0,0.0,0.0,40.45,83,1775.3498795532523,0.0,11.0,31.279069767441857,0,1.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,62.5,7.0,0.0,249.16666666666669,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,22.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5.230769230769231,0.0,22.0,0.0,0.0,0,22.035714285714285,0.0,0,0.0,0.0,0.0,0.0,60.0,0.0,90.375,0,0.0,0,0.0,3,209.0,110.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,176.47619047619048,162.64102564102564,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1997-10-31,589.1666666666667,0,138.91666666666666,3.7472527472527473,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,27.0,12.0,0.0,0,0.0,58.0,0.0,62.0,0,886.9548872180452,0.0,0.0,2.102325581395349,0,11.0,0.0,0.0,3.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,58.0,0.0,4.0,748.6666666666667,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,55.47692307692308,0.0,24.0,0.0,0.0,0,14.303571428571429,6.5,0,0.0,0.0,174.0,0.0,248.0,1.0,62.57857142857143,0,0.0,0,0.0,1,437.0,37.0,0,0.0,34.0,0.0,0.0,0,0.0,0.0,230.21428571428572,200.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1997-11-30,58.0,0,82.66666666666666,3.6263736263736264,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,159.47619047619048,20.0,0.0,0,0.0,0.0,0.0,14.0,0,0.0,0.0,0.0,0.0,0,17.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,144.0,1.0,8.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,133.33333333333334,0.0,0,0,0.0,8.307692307692308,0.0,0.0,0.0,2.0,0,10.125,15.5,0,0.0,0.0,135.0,0.0,31.0,3.0,26.379310344827584,0,0.0,0,0.0,0,231.0,238.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,185.5,8.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1997-12-31,107.5,0,189.66666666666666,5.247252747252747,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,14.0,126.0,0.0,0,0.0,41.4375,0.0,40.0,0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,77.33333333333333,2.0,0.0,123.19999999999999,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.375,0,0.0,0.0,119.0,0.0,5.0,0.0,230.83333333333331,0,0.0,0,0.0,1,229.0,177.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,104.0,55.96666666666667,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1998-01-31,34.0,0,209.5,9.810439560439562,0,0.0,0,0,2.8104395604395602,0,0.0,0,0,0,0,0.0,0,0,0.0,294.3333333333333,138.33333333333334,0.0,0,0.0,0.0,0.0,28.0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,4.002747252747253,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,45.53296703296703,2.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,4.788461538461538,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,0,0.0,0.0,57.0,0.0,1.0,97.55709836539793,160.8717948717949,0,0.0,0,0.0,3,29.0,901.3333333333333,0,0.0,0.0,0.0,3.0,0,0.0,0.0,115.0,20.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0
1998-02-28,108.8,0,328.9166666666667,6.538461538461538,0,0.0,0,0,2.5384615384615383,0,0.0,0,0,0,0,0.0,0,0,0.0,3.0,10.0,0.0,0,0.0,0.0,0.0,33.0,0,0.0,0.0,12.444444444444443,0.0,0,0.0,0.0,0.0,3.615384615384616,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,71.21794871794872,3.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,11.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.037037037037037,0.0,0.0,0.0,9.615384615384615,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0,0.0,0.0,322.8148148148148,0.0,0.0,112.59399223773832,413.2062678062678,0,0.0,0,0.0,0,74.0,433.77777777777777,0,0.0,0.0,0.0,0.0,0,0.0,0.0,165.0,45.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0
