,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia-Herzegovina,Botswana,Brazil,Burkina Faso,Burundi,Cambodia (Kampuchea),Cameroon,Canada,Central African Republic,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,DR Congo (Zaire),Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Ivory Coast,Jamaica,Jordan,Kenya,Kingdom of eSwatini (Swaziland),Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,"Macedonia, FYR",Madagascar (Malagasy),Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar (Burma),Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Qatar,Romania,Russia (Soviet Union),Rwanda,Saudi Arabia,Senegal,Serbia (Yugoslavia),Sierra Leone,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen (North Yemen),Zambia,Zimbabwe (Rhodesia)
1989-01-31,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,33.17032967032967,0.0,0,0,0.0,0,24.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.17032967032967034,2.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,4.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,516.6666666666667,2.2036630036630034,0.0,0,1.2774725274725274,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0
1989-02-28,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,7.0,0,0.0,0,0,29.0,0,0.0,0,0,622.2222222222222,0,0.0,0,0,0,38.15384615384615,0.0,0,0,0.0,0,3.146067415730337,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.15384615384615385,0.0,0,0,0.0,8.166666666666668,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,10.0,9.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.153846153846154,0.0,0,104.15384615384615,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,2,0,0,21.897727272727273,0.0,0.0,0.0
1989-03-31,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5.0,0,0.0,0,0,0.0,0,0.0,0,0,25.40983606557377,0,0.0,0,0,0,36.17032967032967,0.0,0,0,0.0,0,18.34831460674157,0.0,0.0,0.0,5.0,0,0.0,0,0,3.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.17032967032967034,0.0,0,0,18.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,7.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,4.203663003663003,0.0,0,7.777472527472527,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,0.0,0,0,0,0,0,22.505681818181817,0.0,0.0,10.5
1989-04-30,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4.0,0,0.0,0,0,0.0,0,0.0,0,0,62.59016393442623,0,0.0,0,0,0,35.26828344069723,0.0,0,0,0.0,0,107.33707865168539,0.0,0.0,0.0,11.10344827586207,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,2.164835164835165,0.0,0,0,34.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,1.6666666666666667,0,0,20.0,0.0,0,2.0,0.0,0.0,0,0.0,3.199317923455854,0.0,0,52.23626373626374,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,6.0,29.333333333333336,0,0,0,0,0,0.0,0.0,0.0,0.0
1989-05-31,0.0,0,0.0,0.0,0,0,0,0,0,0,10.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,25.40983606557377,0,0.0,0,0,0,34.503663003663,0.0,0,0,0.0,0,8.179775280898877,0.0,0.0,0.0,14.5,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,10.503663003663004,0.0,0,0,50.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,14.0,2.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.1703296703296704,0.0,0,5.277472527472527,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,10.428571428571427,0.0,0,0,0,0,0,0.0,0.0,4.0,0.0
1989-06-30,0.0,0,0.0,0.0,0,0,0,0,0,0,13.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2600,0.0,0,0.0,0,0,0.0,0,0.0,0,0,52.59016393442623,0,0.0,0,0,0,35.16483516483517,0.0,0,0,0.0,0,28.0,0.0,0.0,0.0,3.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,8.268283440697234,0.0,0,0,57.07692307692307,9.0,0,0.0,0,0,0.0,0.0,0.0,0,1.0344827586206897,0,70.0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.16483516483516486,0.0,0,4.236263736263736,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,8.068965517241379,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0
1989-07-31,0.0,0,0.0,0.0,0,0,0,0,0,0,15.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,25.40983606557377,0,0.0,0,0,0,35.503663003663,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,23.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,4.303663003663003,0.0,0,0,109.58333333333333,2.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,2.0,2.5,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,2.17032967032967,0.0,0,24.277472527472526,0.0,0,0.0,0.0,0.0,2.0,0.0,0,0,13.285714285714285,0.0,0,0,0,0,0,1.0625,0.0,0.0,10.5
1989-08-31,0.0,0,0.0,61.833333333333336,0,0,0,0,0,0,11.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,25.40983606557377,0,0.0,0,0,0,32.336996336996336,0.0,0,0,0.0,0,23.0,0.0,0.0,0.0,5.166666666666667,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.17032967032967034,0.0,0,0,65.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1.0,0,0.0,16.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.1703296703296702,0.0,0,54.4441391941392,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,38.625,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0
1989-09-30,0.0,0,0.0,5.0,0,0,0,0,0,0,6.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.0,0,0.0,0,0,0.0,0,0.0,0,0,156.93499152063316,0,0.0,0,0,0,33.16483516483517,0.0,0,0,0.0,0,19.10742705570292,0.0,0.0,0.0,5.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.16483516483516486,0.0,0,0,0.0,0.0,0,0.0,0,0,170.0,0.0,0.0,0,0.0,0,0.0,2.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,70.34482758620689,32.16483516483517,0.0,0,3.2362637362637363,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0
1989-10-31,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.0,0,0.0,0,0,0.0,0,0.0,0,0,25.40983606557377,0,0.0,0,0,0,33.23699633699634,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,7.166666666666667,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.17032967032967034,0.0,0,0,68.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,26.0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,2.1703296703296706,0.0,0,14.277472527472527,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,9.0,0.0,0,0,0,0,0,5.033333333333333,0.0,0.0,0.0
1989-11-30,0.0,0,0.0,0.0,0,0,0,0,0,0,3.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,121.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,30.164835164835164,0.0,0,0,0.0,0,20.0,0.0,0.0,0.0,4.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.16483516483516486,0.0,0,0,9.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,8.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,120.0,2.1648351648351647,0.0,0,38.23626373626374,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.0,0,0,0,0,0,7.0,0.0,20.0,0.0
1989-12-31,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5.0,0,0.0,0,0,0.0,0,0.0,0,0,17.1,0,0.0,0,0,0,34.17032967032967,0.0,0,0,0.0,0,21.0,0.0,0.0,0.0,3.0333333333333337,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,18.233333333333334,0.0,0,0.0,0,0.0,0,0.17032967032967034,2.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,2.0,3.0,0,203,1.0,0.0,0,0.0,0.0,0.0,0,0.0,5.17032967032967,0.0,0,255.27747252747253,1033.3333333333335,0,0.0,0.0,0.0,0.0,0.0,0,0,13.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0
1990-01-31,0.0,0,0.0,0.0,0,0,0,0,0,0,6.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,44.0,0,0.0,0,0,0.0,0,1.0,0,0,2.0666666666666664,0,0.0,0,0,0,49.3709635952283,0.0,0,0,0.0,0,7.027777777777778,1.5961538461538463,0.0,23.76666666666667,5.0,0,0.0,0,0,0.0,0.0,0.0,0,6.2,0,0,265.8747923803083,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,24.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,2.0,0,46.0,2.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,9.425824175824175,0.0,0,1.0,17.032967032967033,0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,9.0,0,0,0,0,0,12.0,0.0,0.0,0.0
1990-02-28,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,6.0,0,0.0,0,0,0.0,0,0.0,0,0,1.1,0,0.0,0,0,0,45.53301110654051,0.0,0,0,0.0,0,25.52148148148148,1.5384615384615383,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,28.009489891891324,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,50.0,1.037037037037037,0,5.0,0,0,0.0,0.0,0.0,0,4.148148148148148,0,1.0,1.037037037037037,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,25.42165242165242,0.0,0,12.0,15.384615384615387,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.076923076923077,0,0,0,0,0,11.0,0.0,0.0,0.0
1990-03-31,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,23.56,0,0.0,0,0,0.0,0,0.0,0,0,63.492753623188406,0,0.0,0,0,0,49.148374063547855,0.0,0,0,0.0,0,79.52777777777777,0.5961538461538461,0.0,0.0,2.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,18.10352801249216,0.0,0,0.0,0,0.0,0,2.0,0.0,0,0,4.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,28.333333333333332,2.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,42.52582417582418,0.0,0,0.0,24.032967032967033,0,0.0,0.0,0.0,0.0,0.0,0,0,17.0,1.0625,0,0,1,0,0,8.0,0.0,0.0,0.0
1990-04-30,0.0,0,0.0,0.0,0,0,0,0,0,0,26.0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,26.666666666666664,0,58.96,0,0.0,0,0,5.0,0,3.0,0,0,4.869565217391305,0,0.0,0,0,0,44.62745877117535,0.0,0,0,0.0,0,92.69444444444444,1.5769230769230769,0.0,0.0,4.0,0,1.0,0,0,0.0,0.0,0.0,0,0.0,0,0,18.687507642789956,0.0,0,0.0,0,0.0,0,8.0,0.0,0,0,13.0,2.0,0,7.0,0,0,0.0,0.0,0.0,0,0.0,0,7.0,2.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,17.412087912087912,0.0,0,0.0,81.55248200075788,0,0.0,0.0,0.0,0.0,0.0,0,0,16.0,52.16666666666667,0,0,0,0,0,3.0344827586206895,0.0,0.0,0.0
1990-05-31,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.0,0,0.0,0.0,0,25.366666666666667,0,0.0,0,0,136.0,0,0.0,0,0,0.0,0,0.0,0,0,0,51.08170739688119,0.0,0,0,2.0,0,84.0,17.06282051282051,0.0,0.0,4.0,0,0.0,0,0,7.0,0.0,0.0,0,0.0,0,0,293.25352801249215,0.0,0,0.0,0,0.0,0,1.0,1.0333333333333332,0,0,34.666666666666664,0.0,0,0.0,0,0,400.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,4.0,0.0,0.0,0,0.0,7.459157509157509,0.0,0,0.0,17.032967032967033,0,0.0,0.0,0.0,0.0,0.0,0,0,6.0,36.199999999999996,0,0,0,0,0,3.0666666666666664,0.0,4.133333333333333,0.0
1990-06-30,0.0,0,0.0,0.0,0,0,0,0,0,0,7.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,51.689655172413794,0,0.0,0,0,0,50.62745877117535,0.0,0,0,0.0,0,48.0,16.076923076923077,0.0,0.0,1.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,71.15417430945664,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,6.0,0,0,0.0,0.0,0,4.0,0.0,0.0,0,0.0,6.446570670708601,0.0,0,564.0,16.483516483516485,0,0.0,0.0,0.0,0.0,0.0,0,0,19.0,0.0,0,0,0,0,0,11.034482758620689,0.0,1.0344827586206897,9.333333333333334
1990-07-31,0.0,0,0.0,25.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,48.89217571644042,0.0,0,0,0.0,0,21.5,29.596153846153847,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,1739.864639123603,0.0,0,0.0,0,99.13333333333333,0,0.0,0.0,0,0,0.0,12.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,5.0,1.0,0,0,0.0,0.0,0,3.0,0.0,0.0,0,0.0,11.45915750915751,0.0,0,103.0,17.032967032967033,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,0,0,2,0,0,6.066666666666666,0.0,10.0,0.0
1990-08-31,0.0,0,0.0,0.0,0,0,0,0,0,0,6.0,0,0,0,0,0.0,0,0.0,0.0,0.0,53.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,23.25,0,0.0,0,0,0,47.89217571644042,0.0,0,0,0.0,0,0.0,0.5961538461538461,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,106.94148020654045,0,0.0,0,0,1527.2535280124923,0.0,0,0.0,0,29.0,0,0.0,0.0,0,0,11.0,7.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,2.0,20.066666666666666,0,0,0.0,0.0,0,3.0,0.0,0.0,0,0.0,15.425824175824175,0.0,0,612.5,17.032967032967033,0,0.0,0.0,0.0,0.0,0.0,0,0,1.1428571428571428,39.53333333333333,0,0,0,0,0,2.0,0.0,0.0,0.0
1990-09-30,0.0,0,0.0,15.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,9.5,0,0.0,0,0,0.0,0,0.0,0,0,16.0,0,0.0,0,0,0,45.379524886877824,0.0,0,0,0.0,0,27.0,59.57692307692307,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,135.15576592082616,0,0.0,0,0,73.91752550238607,0.0,0,0.0,0,0.0,0,4.462809917355372,0.0,0,0,0.0,0.0,0,2.0,0,0,0.0,0.0,0.0,0,0.0,0,8.0,0.0,0,0,0.0,0.0,0,5.0,0.0,0.0,0,0.0,37.41208791208791,0.0,0,9.0,16.483516483516485,0,0.0,0.0,0.0,0.0,0.0,0,0,19.0,44.0,0,0,2,0,0,1.0,0.0,17.0,0.0
1990-10-31,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,50.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,54.88553113553113,0.0,0,0,0.0,0,72.0,0.5961538461538461,0.0,0.0,1.0,0,0.0,0,0,0.0,0.0,33.72461273666093,0,0.0,0,0,7.336263736263736,0.0,0,0.0,0,0.0,0,4.6115702479338845,0.0,0,0,16.0,2.0666666666666664,0,0.0,0,0,0.0,160.0,0.0,0,0.0,0,33.0,10.0,0,0,0.0,1654.0,0,8.0,0.0,0.0,0,0.0,22.45915750915751,0.0,0,21.0,17.032967032967033,0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,1.0,0,0,1,0,0,2.0,0.0,0.0,0.0
1990-11-30,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,47.63338385752179,0.0,0,0,0.0,0,88.5,0.576923076923077,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,3.131868131868132,0.0,0,0.0,0,0.0,0,4.462809917355372,3.103448275862069,0,0,30.0,1.9719827586206897,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,4.1,3.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,13.412087912087912,0.0,0,3.0,16.483516483516485,0,0.0,0.0,0.0,0.0,0.0,0,0,1.25,0.0,0,0,0,0,0,4.0,0.0,0.0,7.166666666666666
1990-12-31,0.0,0,0.0,11.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,10.0,0,6.300000000000001,0,0.0,0,0,6.0,0,0.0,0,0,0.0,0,0.0,0,0,0,66.0521978021978,0.0,0,0,0.0,0,6.0,0.5961538461538461,0.0,0.0,6.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,5.302930402930403,0.0,0,0.0,0,0.0,0,4.6115702479338845,0.0,0,0,0.0,0.09375,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,5.833333333333334,0.0,0,0,0.0,59.42857142857143,0,1.0,0.0,0.0,0,0.0,7.425824175824175,0.0,0,0.0,17.032967032967033,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0
1991-01-31,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,6.0,0,0.0,0,0,0.0,0,0.0,0,0,9.066946778711484,0,0.0,0,0,0,30.875091575091574,0.0,0,0,0.0,0,52.17307692307693,0.510989010989011,0.0,0.0,2.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,26.125888817065288,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,31.0,19.032967032967033,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,4.107142857142858,0,0,16.0,276.84090909090907,0,4.666666666666666,0.0,0.0,0,13.333333333333334,1.085164835164835,0.0,0,29.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,7.0,0.0,0.0,0.0
1991-02-28,0.0,0,0.0,0.0,0,0,0,0,0,0,2.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,24.0,0,0.0,0,0,0.0,0,0.0,0,0,10.427015250544661,0,0.0,0,0,0,27.153846153846153,0.0,0,0,0.0,0,22.26923076923077,2.535612535612535,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,14.185185185185185,0,0.0,0,0,21.15552203787498,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,15.0,15.384615384615387,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,9.0,0,0,0.0,547.9494949494949,0,3.5,0.0,0.0,0,119.36507936507937,9.076923076923077,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,33.512670565302145,0,0,0,0,0,1.0,0.0,0.0,0.0
1991-03-31,0.0,0,0.0,0.0,0,0,0,0,0,0,11.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4.0,0,0.0,0,0,0.0,0,0.0,0,0,8.033613445378151,0,0.0,0,0,0,27.74175824175824,0.0,0,0,0.0,0,29.923076923076923,68.31355311355311,0.0,1921.3653109342765,1.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,21.125888817065288,0.0,0,0.0,0,54.766666666666666,0,0.0,0.0,0,0,37.0,17.032967032967033,0,0.0,0,0,0.0,0.0,0.0,0,11.0,0,0.0,4.107142857142858,0,0,0.0,126.13636363636363,0,10.0,0.0,38.385714285714286,0,275.55555555555554,19.118498168498167,0.0,0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,5.0,0,0,0,0,0,1.0,0.0,0.0,0.0
1991-04-30,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,32.0,0,0.0,0,0,13.75,0,0.0,0,0,7.80672268907563,0,0.0,0,0,0,31.913603637741566,0.0,0,0,0.0,0,38.53846153846154,3.528988253126184,0.0,48.0,1.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,20.444408532643827,0.0,0,0.0,0,53.0,0,0.0,0.0,0,0,58.0,17.27299016772701,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0714285714285714,0,0,15.0,0.0,0,2.0,0.0,174.3381975248101,0,57.77777777777778,2.116900341038272,0.0,0,49.0,0.0,0,0.0,0.0,0.0,0.0,41.333333333333336,0,0,9.068965517241379,46.58888888888889,0,0,1,0,0,2.0,0.0,0.0,0.0
1991-05-31,0.0,0,0.0,0.0,0,0,0,0,0,0,4.0,0,0,0,0,0.0,0,0.0,0.0,0.0,92.0,0.0,0,0.0,0.0,0,4.033333333333334,0,0.0,0,0,0.0,0,0.0,0,0,2.0,0,0.0,0,0,0,32.84175824175824,0.0,0,0,0.0,0,35.42307692307693,5.510989010989011,0.0,0.0,4.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,21.89871794871795,0.0,0,0.0,0,20.0,0,0.0,0.0,0,0,14.0,19.336475804896857,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,26.0,5.107142857142857,0,0,0.0,0.0,0,0.0,0.0,96.3044817927171,0,0.0,7.085164835164835,0.0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,35.666666666666664,0,0,0,0,0,2.0,0.0,0.0,0.0
1991-06-30,0.0,0,0.0,0.0,0,0,0,0,0,0,12.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,30.879120879120876,0.0,0,0,0.0,0,57.53846153846154,1.528988253126184,0.0,4.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,28.192307692307693,0.0,0,0.0,0,25.0,0,0.0,0.0,0,0,3.0,16.483516483516485,0,2.0,0,0,0.0,0.0,0.0,0,0.0,0,2.0,2.0714285714285716,0,0,0.0,0.0,0,0.0,0.0,59.76470588235294,0,0.0,1.0824175824175823,0.0,0,92.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0
1991-07-31,0.0,0,0.0,0.0,0,0,0,0,0,0,8.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,20.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,26.74175824175824,0.0,0,0,0.0,0,11.923076923076923,0.510989010989011,0.0,0.0,3.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0,28.15705128205128,0.0,0,0.0,0,25.833333333333336,0,0.0,0.0,0,0,0.0,17.032967032967033,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,12.1,1.107142857142857,0,0,0.0,0.0,0,0.0,1.0,147.06281198339755,0,0.0,2.085164835164835,0.0,0,27.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,14.0,47.0,0,0,0,0,0,2.0,0.0,0.0,0.0
